fomc_date,ticker,sector,window_days,return,benchmark_return,excess_return
2015-03-18,XLF,Financials,60,0.01754990980745519,0.002316345486545135,0.015233564320910054
2015-03-18,XLV,Health Care,60,0.006854586141937569,0.002316345486545135,0.004538240655392434
2015-03-18,XLY,Consumer Discretionary,60,0.007304059733070467,0.002316345486545135,0.004987714246525332
2015-03-18,XLP,Consumer Staples,60,-0.010146828245040651,0.002316345486545135,-0.012463173731585786
2015-03-18,XLE,Energy,60,-0.000866503085749537,0.002316345486545135,-0.003182848572294672
2015-03-18,XLI,Industrials,60,-0.021110219014137566,0.002316345486545135,-0.0234265645006827
2015-03-18,XLB,Materials,60,0.008604312625336341,0.002316345486545135,0.006287967138791206
2015-03-18,XLU,Utilities,60,-0.054576663573923656,0.002316345486545135,-0.05689300906046879
2015-03-18,SPY,Benchmark,60,0.002316345486545135,0.002316345486545135,0.0
2015-03-18,XLK,Technology,90,-0.00513493103106899,-0.008251050598114928,0.0031161195670459385
2015-03-18,XLF,Financials,90,0.017917063223255036,-0.008251050598114928,0.026168113821369965
2015-03-18,XLV,Health Care,90,0.014937833858442273,-0.008251050598114928,0.0231888844565572
2015-03-18,XLY,Consumer Discretionary,90,0.032538931738809174,-0.008251050598114928,0.0407899823369241
2015-03-18,XLP,Consumer Staples,90,0.028938662356936762,-0.008251050598114928,0.03718971295505169
2015-03-18,XLE,Energy,90,-0.10454356666637055,-0.008251050598114928,-0.09629251606825562
2015-03-18,XLI,Industrials,90,-0.07494459038458046,-0.008251050598114928,-0.06669353978646553
2015-03-18,XLB,Materials,90,-0.10021822268513048,-0.008251050598114928,-0.09196717208701555
2015-03-18,XLU,Utilities,90,-0.03857643107440634,-0.008251050598114928,-0.030325380476291408
2015-03-18,SPY,Benchmark,90,-0.008251050598114928,-0.008251050598114928,0.0
2015-04-29,XLK,Technology,30,-0.003010608812004212,0.0050338474736810745,-0.008044456285685286
2015-04-29,XLF,Financials,30,0.03412808208834006,0.0050338474736810745,0.029094234614658987
2015-04-29,XLV,Health Care,30,0.036298603854845624,0.0050338474736810745,0.03126475638116455
2015-04-29,XLY,Consumer Discretionary,30,0.010241355091437532,0.0050338474736810745,0.005207507617756457
2015-04-29,XLP,Consumer Staples,30,-0.005769644765728055,0.0050338474736810745,-0.01080349223940913
2015-04-29,XLE,Energy,30,-0.061730762585213705,0.0050338474736810745,-0.06676461005889478
2015-04-29,XLI,Industrials,30,0.003385151783662721,0.0050338474736810745,-0.0016486956900183536
2015-04-29,XLB,Materials,30,-0.004730143577049595,0.0050338474736810745,-0.00976399105073067
2015-04-29,XLU,Utilities,30,-0.040679400390520204,0.0050338474736810745,-0.04571324786420128
2015-04-29,SPY,Benchmark,30,0.0050338474736810745,0.0050338474736810745,0.0
2015-04-29,XLK,Technology,60,-0.014576374370832146,-0.0074001085955569534,-0.007176265775275192
2015-04-29,XLF,Financials,60,0.03741070385451595,-0.0074001085955569534,0.0448108124500729
2015-04-29,XLV,Health Care,60,0.03269432341086187,-0.0074001085955569534,0.04009443200641882
2015-04-29,XLY,Consumer Discretionary,60,0.038610507736569044,-0.0074001085955569534,0.046010616332126
2015-04-29,XLP,Consumer Staples,60,0.030041311503311574,-0.0074001085955569534,0.03744142009886853
2015-04-29,XLE,Energy,60,-0.15635655485166633,-0.0074001085955569534,-0.14895644625610938
2015-04-29,XLI,Industrials,60,-0.05269681469562304,-0.0074001085955569534,-0.045296706100066086
2015-04-29,XLB,Materials,60,-0.10748927666097352,-0.0074001085955569534,-0.10008916806541657
2015-04-29,XLU,Utilities,60,-0.04526068739600997,-0.0074001085955569534,-0.037860578800453015
2015-04-29,SPY,Benchmark,60,-0.0074001085955569534,-0.0074001085955569534,0.0
2015-04-29,XLK,Technology,90,-0.08576149087179552,-0.08093844820207097,-0.004823042669724553
2015-04-29,XLF,Financials,90,-0.06459639946923346,-0.08093844820207097,0.01634204873283751
2015-04-29,XLV,Health Care,90,-0.052432337248565886,-0.08093844820207097,0.02850611095350508
2015-04-29,XLY,Consumer Discretionary,90,-0.0272492834668292,-0.08093844820207097,0.05368916473524177
2015-04-29,XLP,Consumer Staples,90,-0.03547655890259527,-0.08093844820207097,0.0454618892994757
2015-04-29,XLE,Energy,90,-0.22578020709388935,-0.08093844820207097,-0.14484175889181838
2015-04-29,XLI,Industrials,90,-0.09818214403592473,-0.08093844820207097,-0.017243695833853767
2015-04-29,XLB,Materials,90,-0.16747792792095118,-0.08093844820207097,-0.08653947971888021
2015-04-29,XLU,Utilities,90,-0.07616073662272638,-0.08093844820207097,0.00477771157934459
2015-04-29,SPY,Benchmark,90,-0.08093844820207097,-0.08093844820207097,0.0
2015-06-17,XLK,Technology,30,0.004734603581112884,0.005961474623533913,-0.0012268710424210294
2015-06-17,XLF,Financials,30,0.014399169546565949,0.005961474623533913,0.008437694923032035
2015-06-17,XLV,Health Care,30,0.019238405280982418,0.005961474623533913,0.013276930657448505
2015-06-17,XLY,Consumer Discretionary,30,0.0413308170450597,0.005961474623533913,0.035369342421525785
2015-06-17,XLP,Consumer Staples,30,0.041889083883682066,0.005961474623533913,0.03592760926014815
2015-06-17,XLE,Energy,30,-0.07487433783900055,0.005961474623533913,-0.08083581246253446
2015-06-17,XLI,Industrials,30,-0.02101167542201765,0.005961474623533913,-0.026973150045551564
2015-06-17,XLB,Materials,30,-0.08100625523661731,0.005961474623533913,-0.08696772986015122
2015-06-17,XLU,Utilities,30,0.021290050616855405,0.005961474623533913,0.015328575993321492
2015-06-17,SPY,Benchmark,30,0.005961474623533913,0.005961474623533913,0.0
2015-06-17,XLK,Technology,60,-0.04841857115191539,-0.0612233165432402,0.012804745391324812
2015-06-17,XLF,Financials,60,-0.07264074759259487,-0.0612233165432402,-0.011417431049354665
2015-06-17,XLV,Health Care,60,-0.054644387521872395,-0.0612233165432402,0.0065789290213678076
2015-06-17,XLY,Consumer Discretionary,60,-0.01661498889905688,-0.0612233165432402,0.04460832764418332
2015-06-17,XLP,Consumer Staples,60,-0.022645525712767234,-0.0612233165432402,0.03857779083047297
2015-06-17,XLE,Energy,60,-0.1734778148270576,-0.0612233165432402,-0.1122544982838174
2015-06-17,XLI,Industrials,60,-0.0708001925413162,-0.0612233165432402,-0.009576875998075995
2015-06-17,XLB,Materials,60,-0.1460359746801898,-0.0612233165432402,-0.0848126581369496
2015-06-17,XLU,Utilities,60,-0.025611949404120704,-0.0612233165432402,0.0356113671391195
2015-06-17,SPY,Benchmark,60,-0.0612233165432402,-0.0612233165432402,0.0
2015-06-17,XLK,Technology,90,0.03548836440745751,-0.004684949044809539,0.040173313452267045
2015-06-17,XLF,Financials,90,-0.026992965431176574,-0.004684949044809539,-0.022308016386367036
2015-06-17,XLV,Health Care,90,-0.06868139614509272,-0.004684949044809539,-0.06399644710028318
2015-06-17,XLY,Consumer Discretionary,90,0.04081158118325878,-0.004684949044809539,0.04549653022806832
2015-06-17,XLP,Consumer Staples,90,0.059679580067721005,-0.004684949044809539,0.06436452911253054
2015-06-17,XLE,Energy,90,-0.10313130345255173,-0.004684949044809539,-0.09844635440774219
2015-06-17,XLI,Industrials,90,-0.008648689197890413,-0.004684949044809539,-0.003963740153080875
2015-06-17,XLB,Materials,90,-0.0969553636627678,-0.004684949044809539,-0.09227041461795826
2015-06-17,XLU,Utilities,90,0.055552810690534526,-0.004684949044809539,0.060237759735344065
2015-06-17,SPY,Benchmark,90,-0.004684949044809539,-0.004684949044809539,0.0
2015-07-29,XLK,Technology,30,-0.05558161146715612,-0.07078816253096398,0.01520655106380786
2015-07-29,XLF,Financials,30,-0.08975847576555773,-0.07078816253096398,-0.01897031323459375
2015-07-29,XLV,Health Care,30,-0.0797273551121096,-0.07078816253096398,-0.008939192581145616
2015-07-29,XLY,Consumer Discretionary,30,-0.05923673500332549,-0.07078816253096398,0.011551427527638491
2015-07-29,XLP,Consumer Staples,30,-0.07125837112257383,-0.07078816253096398,-0.0004702085916098442
2015-07-29,XLE,Energy,30,-0.10485833299979597,-0.07078816253096398,-0.034070170468831984
2015-07-29,XLI,Industrials,30,-0.05688532166240323,-0.07078816253096398,0.01390284086856075
2015-07-29,XLB,Materials,30,-0.064790409128332,-0.07078816253096398,0.005997753402631978
2015-07-29,XLU,Utilities,30,-0.04603292351929322,-0.07078816253096398,0.02475523901167076
2015-07-29,SPY,Benchmark,30,-0.07078816253096398,-0.07078816253096398,0.0
2015-07-29,XLK,Technology,60,0.0045087972606949744,-0.02107944313235921,0.025588240393054185
2015-07-29,XLF,Financials,60,-0.05113526496184906,-0.02107944313235921,-0.030055821829489848
2015-07-29,XLV,Health Care,60,-0.10666106519354146,-0.02107944313235921,-0.08558162206118225
2015-07-29,XLY,Consumer Discretionary,60,-0.001774000537595466,-0.02107944313235921,0.019305442594763744
2015-07-29,XLP,Consumer Staples,60,0.015241195411125563,-0.02107944313235921,0.03632063854348477
2015-07-29,XLE,Energy,60,-0.03507383533663544,-0.02107944313235921,-0.01399439220427623
2015-07-29,XLI,Industrials,60,0.007994106239273213,-0.02107944313235921,0.029073549371632423
2015-07-29,XLB,Materials,60,-0.020540815608852014,-0.02107944313235921,0.0005386275235071958
2015-07-29,XLU,Utilities,60,0.05987940843836803,-0.02107944313235921,0.08095885157072724
2015-07-29,SPY,Benchmark,60,-0.02107944313235921,-0.02107944313235921,0.0
2015-07-29,XLK,Technology,90,0.04997529467751605,-0.000285551385695082,0.05026084606321113
2015-07-29,XLF,Financials,90,-0.015374302143392193,-0.000285551385695082,-0.015088750757697111
2015-07-29,XLV,Health Care,90,-0.05533535531684319,-0.000285551385695082,-0.05504980393114811
2015-07-29,XLY,Consumer Discretionary,90,0.023169159938107642,-0.000285551385695082,0.023454711323802724
2015-07-29,XLP,Consumer Staples,90,0.007649636620330025,-0.000285551385695082,0.007935188006025107
2015-07-29,XLE,Energy,90,-0.08753691602796987,-0.000285551385695082,-0.08725136464227479
2015-07-29,XLI,Industrials,90,0.009844880484368934,-0.000285551385695082,0.010130431870064016
2015-07-29,XLB,Materials,90,0.005124447165806734,-0.000285551385695082,0.005409998551501816
2015-07-29,XLU,Utilities,90,-0.008304388462652357,-0.000285551385695082,-0.008018837076957275
2015-07-29,SPY,Benchmark,90,-0.000285551385695082,-0.000285551385695082,0.0
2015-09-17,XLK,Technology,30,0.08261241934208519,0.050997019917000674,0.03161539942508451
2015-09-17,XLF,Financials,30,0.05725533710040587,0.050997019917000674,0.006258317183405193
2015-09-17,XLV,Health Care,30,-0.0030414255101551824,0.050997019917000674,-0.05403844542715586
2015-09-17,XLY,Consumer Discretionary,30,0.05371554031260284,0.050997019917000674,0.002718520395602164
2015-09-17,XLP,Consumer Staples,30,0.05651217110569973,0.050997019917000674,0.005515151188699052
2015-09-17,XLE,Energy,30,0.043023569710097354,0.050997019917000674,-0.00797345020690332
2015-09-17,XLI,Industrials,30,0.04481886254265777,0.050997019917000674,-0.0061781573743429075
2015-09-17,XLB,Materials,30,0.05698632105670298,0.050997019917000674,0.005989301139702308
2015-09-17,XLU,Utilities,30,0.02545388386581049,0.050997019917000674,-0.025543136051190185
2015-09-17,SPY,Benchmark,30,0.050997019917000674,0.050997019917000674,0.0
2015-09-17,XLK,Technology,60,0.054524162893130335,0.01601920282642677,0.038504960066703564
2015-09-17,XLF,Financials,60,0.014843983163752794,0.01601920282642677,-0.0011752196626739764
2015-09-17,XLV,Health Care,60,-0.023733201540751647,0.01601920282642677,-0.03975240436717842
2015-09-17,XLY,Consumer Discretionary,60,0.0179832182345232,0.01601920282642677,0.001964015408096431
2015-09-17,XLP,Consumer Staples,60,0.03640442657935128,0.01601920282642677,0.02038522375292451
2015-09-17,XLE,Energy,60,-0.0670039494646576,0.01601920282642677,-0.08302315229108437
2015-09-17,XLI,Industrials,60,0.011555896444407576,0.01601920282642677,-0.004463306382019194
2015-09-17,XLB,Materials,60,0.027067593268853773,0.01601920282642677,0.011048390442427003
2015-09-17,XLU,Utilities,60,-0.015988451562992,0.01601920282642677,-0.03200765438941877
2015-09-17,SPY,Benchmark,60,0.01601920282642677,0.01601920282642677,0.0
2015-09-17,XLK,Technology,90,-0.02263687750942056,-0.047546609152508856,0.024909731643088295
2015-09-17,XLF,Financials,90,-0.08026461912450944,-0.047546609152508856,-0.032718009972000583
2015-09-17,XLV,Health Care,90,-0.06617718922034099,-0.047546609152508856,-0.018630580067832136
2015-09-17,XLY,Consumer Discretionary,90,-0.05218521257698183,-0.047546609152508856,-0.004638603424472976
2015-09-17,XLP,Consumer Staples,90,0.03918525787283733,-0.047546609152508856,0.08673186702534619
2015-09-17,XLE,Energy,90,-0.14528587849203822,-0.047546609152508856,-0.09773926933952937
2015-09-17,XLI,Industrials,90,-0.06374149275149732,-0.047546609152508856,-0.016194883598988463
2015-09-17,XLB,Materials,90,-0.11407067397094928,-0.047546609152508856,-0.06652406481844042
2015-09-17,XLU,Utilities,90,0.04271583089860487,-0.047546609152508856,0.09026244005111372
2015-09-17,SPY,Benchmark,90,-0.047546609152508856,-0.047546609152508856,0.0
2015-10-28,XLK,Technology,30,-0.007943709621808126,-0.014740620306481156,0.00679691068467303
2015-10-28,XLF,Financials,30,-0.019623875189451967,-0.014740620306481156,-0.004883254882970811
2015-10-28,XLV,Health Care,30,-0.00167909368482011,-0.014740620306481156,0.013061526621661046
2015-10-28,XLY,Consumer Discretionary,30,-0.008564122696262055,-0.014740620306481156,0.0061764976102191005
2015-10-28,XLP,Consumer Staples,30,-0.007735119772179777,-0.014740620306481156,0.007005500534301379
2015-10-28,XLE,Energy,30,-0.06602220826092653,-0.014740620306481156,-0.05128158795444537
2015-10-28,XLI,Industrials,30,-0.015817764824130442,-0.014740620306481156,-0.0010771445176492866
2015-10-28,XLB,Materials,30,0.000221489333982694,-0.014740620306481156,0.01496210964046385
2015-10-28,XLRE,Real Estate,30,-0.022738056790962746,-0.014740620306481156,-0.00799743648448159
2015-10-28,XLU,Utilities,30,-0.043151146037695653,-0.014740620306481156,-0.028410525731214498
2015-10-28,SPY,Benchmark,30,-0.014740620306481156,-0.014740620306481156,0.0
2015-10-28,XLK,Technology,60,-0.08074419513519338,-0.08431688005442084,0.0035726849192274646
2015-10-28,XLF,Financials,60,-0.12784821201118823,-0.08431688005442084,-0.043531331956767394
2015-10-28,XLV,Health Care,60,-0.0483151531641377,-0.08431688005442084,0.03600172689028314
2015-10-28,XLY,Consumer Discretionary,60,-0.0836021602351219,-0.08431688005442084,0.0007147198192989368
2015-10-28,XLP,Consumer Staples,60,-0.01501096336681873,-0.08431688005442084,0.06930591668760211
2015-10-28,XLE,Energy,60,-0.17249759268539566,-0.08431688005442084,-0.08818071263097482
2015-10-28,XLI,Industrials,60,-0.09422124516685981,-0.08431688005442084,-0.009904365112438973
2015-10-28,XLB,Materials,60,-0.15346651180522475,-0.08431688005442084,-0.06914963175080391
2015-10-28,XLRE,Real Estate,60,-0.030128775248206674,-0.08431688005442084,0.054188104806214166
2015-10-28,XLU,Utilities,60,0.008722790181395101,-0.08431688005442084,0.09303967023581594
2015-10-28,SPY,Benchmark,60,-0.08431688005442084,-0.08431688005442084,0.0
2015-10-28,XLK,Technology,90,-0.03603595170452334,-0.0401216142023918,0.004085662497868459
2015-10-28,XLF,Financials,90,-0.09740542959476062,-0.0401216142023918,-0.05728381539236882
2015-10-28,XLV,Health Care,90,-0.05519979962505983,-0.0401216142023918,-0.015078185422668033
2015-10-28,XLY,Consumer Discretionary,90,-0.05356640388757439,-0.0401216142023918,-0.01344478968518259
2015-10-28,XLP,Consumer Staples,90,0.04412835227563949,-0.0401216142023918,0.08424996647803129
2015-10-28,XLE,Energy,90,-0.08862203885170117,-0.0401216142023918,-0.04850042464930937
2015-10-28,XLI,Industrials,90,-0.012802860794658977,-0.0401216142023918,0.02731875340773282
2015-10-28,XLB,Materials,90,-0.031799286365544965,-0.0401216142023918,0.008322327836846832
2015-10-28,XLRE,Real Estate,90,-0.010921420507938873,-0.0401216142023918,0.029200193694452925
2015-10-28,XLU,Utilities,90,0.10860333229255548,-0.0401216142023918,0.14872494649494727
2015-10-28,SPY,Benchmark,90,-0.0401216142023918,-0.0401216142023918,0.0
2015-12-16,XLK,Technology,30,-0.05265571488380494,-0.0635845865674095,0.010928871683604569
2015-12-16,XLF,Financials,30,-0.10943043126777396,-0.0635845865674095,-0.04584584470036446
2015-12-16,XLV,Health Care,30,-0.07930055307326433,-0.0635845865674095,-0.015715966505854828
2015-12-16,XLY,Consumer Discretionary,30,-0.06659471221077495,-0.0635845865674095,-0.0030101256433654466
2015-12-16,XLP,Consumer Staples,30,0.0008808532283477444,-0.0635845865674095,0.06446543979575725
2015-12-16,XLE,Energy,30,-0.06690680703040042,-0.0635845865674095,-0.0033222204629909102
2015-12-16,XLI,Industrials,30,-0.0665527724792746,-0.0635845865674095,-0.0029681859118650955
2015-12-16,XLB,Materials,30,-0.10961114510150805,-0.0635845865674095,-0.04602655853409854
2015-12-16,XLRE,Real Estate,30,-0.031814865836434,-0.0635845865674095,0.031769720730975504
2015-12-16,XLU,Utilities,30,0.06737354745321333,-0.0635845865674095,0.13095813402062284
2015-12-16,SPY,Benchmark,30,-0.0635845865674095,-0.0635845865674095,0.0
2015-12-16,XLK,Technology,60,-0.013974496065257913,-0.022384886413008398,0.008410390347750485
2015-12-16,XLF,Financials,60,-0.07731548693067303,-0.022384886413008398,-0.05493060051766463
2015-12-16,XLV,Health Care,60,-0.07003367096067203,-0.022384886413008398,-0.047648784547663636
2015-12-16,XLY,Consumer Discretionary,60,-0.02891305110091491,-0.022384886413008398,-0.0065281646879065125
2015-12-16,XLP,Consumer Staples,60,0.03271701177090103,-0.022384886413008398,0.055101898183909426
2015-12-16,XLE,Energy,60,0.007916927969634724,-0.022384886413008398,0.030301814382643122
2015-12-16,XLI,Industrials,60,0.011873986321924379,-0.022384886413008398,0.03425887273493278
2015-12-16,XLB,Materials,60,0.010922227735850054,-0.022384886413008398,0.03330711414885845
2015-12-16,XLRE,Real Estate,60,0.0131678778649158,-0.022384886413008398,0.0355527642779242
2015-12-16,XLU,Utilities,60,0.12440893572947465,-0.022384886413008398,0.14679382214248304
2015-12-16,SPY,Benchmark,60,-0.022384886413008398,-0.022384886413008398,0.0
2015-12-16,XLK,Technology,90,-0.009909673768291327,0.01755573808258215,-0.027465411850873478
2015-12-16,XLF,Financials,90,-0.02028498336703477,0.01755573808258215,-0.03784072144961692
2015-12-16,XLV,Health Care,90,-0.011177412380008356,0.01755573808258215,-0.028733150462590507
2015-12-16,XLY,Consumer Discretionary,90,0.001356100271699745,0.01755573808258215,-0.016199637810882406
2015-12-16,XLP,Consumer Staples,90,0.034272732876187595,0.01755573808258215,0.016716994793605444
2015-12-16,XLE,Energy,90,0.12675380680256776,0.01755573808258215,0.10919806871998561
2015-12-16,XLI,Industrials,90,0.07313026012831614,0.01755573808258215,0.05557452204573399
2015-12-16,XLB,Materials,90,0.09774313278618552,0.01755573808258215,0.08018739470360337
2015-12-16,XLRE,Real Estate,90,0.0377736058759548,0.01755573808258215,0.020217867793372646
2015-12-16,XLU,Utilities,90,0.13051756843800133,0.01755573808258215,0.11296183035541918
2015-12-16,SPY,Benchmark,90,0.01755573808258215,0.01755573808258215,0.0
2016-01-27,XLK,Technology,30,0.06967337885914415,0.06064925683355016,0.009024122025593995
2016-01-27,XLF,Financials,30,0.03787869201493077,0.06064925683355016,-0.022770564818619388
2016-01-27,XLV,Health Care,30,0.004778823665338994,0.06064925683355016,-0.055870433168211164
2016-01-27,XLY,Consumer Discretionary,30,0.051810342049294134,0.06064925683355016,-0.008838914784256025
2016-01-27,XLP,Consumer Staples,30,0.0615233612999464,0.06064925683355016,0.0008741044663962416
2016-01-27,XLE,Energy,30,0.10748740430378856,0.06064925683355016,0.0468381474702384
2016-01-27,XLI,Industrials,30,0.10061923639246162,0.06064925683355016,0.03996997955891146
2016-01-27,XLB,Materials,30,0.15895805357470194,0.06064925683355016,0.09830879674115178
2016-01-27,XLRE,Real Estate,30,0.024016546600009958,0.06064925683355016,-0.0366327102335402
2016-01-27,XLU,Utilities,30,0.09742222804035405,0.06064925683355016,0.036772971206803895
2016-01-27,SPY,Benchmark,30,0.06064925683355016,0.06064925683355016,0.0
2016-01-27,XLK,Technology,60,0.10614669927762521,0.11650390688722978,-0.010357207609604568
2016-01-27,XLF,Financials,60,0.1200061681661242,0.11650390688722978,0.003502261278894414
2016-01-27,XLV,Health Care,60,0.0771779211157615,0.11650390688722978,-0.039325985771468286
2016-01-27,XLY,Consumer Discretionary,60,0.10233579090915712,0.11650390688722978,-0.01416811597807266
2016-01-27,XLP,Consumer Staples,60,0.06044906572399933,0.11650390688722978,-0.05605484116323045
2016-01-27,XLE,Energy,60,0.23007221420495494,0.11650390688722978,0.11356830731772516
2016-01-27,XLI,Industrials,60,0.1714756562451365,0.11650390688722978,0.05497174935790672
2016-01-27,XLB,Materials,60,0.25927314143599123,0.11650390688722978,0.14276923454876145
2016-01-27,XLRE,Real Estate,60,0.07736674622116158,0.11650390688722978,-0.039137160666068205
2016-01-27,XLU,Utilities,60,0.08843357586867118,0.11650390688722978,-0.028070331018558603
2016-01-27,SPY,Benchmark,60,0.11650390688722978,0.11650390688722978,0.0
2016-01-27,XLK,Technology,90,0.12091552995641752,0.12921947467269246,-0.008303944716274936
2016-01-27,XLF,Financials,90,0.1247621984841012,0.12921947467269246,-0.004457276188591264
2016-01-27,XLV,Health Care,90,0.08931761157463414,0.12921947467269246,-0.03990186309805832
2016-01-27,XLY,Consumer Discretionary,90,0.1002549555545047,0.12921947467269246,-0.02896451911818776
2016-01-27,XLP,Consumer Staples,90,0.09432793299732434,0.12921947467269246,-0.03489154167536812
2016-01-27,XLE,Energy,90,0.24786977755303297,0.12921947467269246,0.11865030288034051
2016-01-27,XLI,Industrials,90,0.1737597457932254,0.12921947467269246,0.04454027112053294
2016-01-27,XLB,Materials,90,0.2843464397783606,0.12921947467269246,0.15512696510566815
2016-01-27,XLRE,Real Estate,90,0.09791422077933998,0.12921947467269246,-0.03130525389335248
2016-01-27,XLU,Utilities,90,0.149578807229519,0.12921947467269246,0.020359332556826537
2016-01-27,SPY,Benchmark,90,0.12921947467269246,0.12921947467269246,0.0
2016-03-16,XLK,Technology,30,-0.01985216323918626,0.025474514831390627,-0.04532667807057689
2016-03-16,XLF,Financials,30,0.05295352105754336,0.025474514831390627,0.027479006226152736
2016-03-16,XLV,Health Care,30,0.060739267234498184,0.025474514831390627,0.03526475240310756
2016-03-16,XLY,Consumer Discretionary,30,0.011820148751804815,0.025474514831390627,-0.013654366079585811
2016-03-16,XLP,Consumer Staples,30,0.0001785529128286445,0.025474514831390627,-0.025295961918561982
2016-03-16,XLE,Energy,30,0.0825549992513992,0.025474514831390627,0.05708048442000857
2016-03-16,XLI,Industrials,30,0.046633006952778056,0.025474514831390627,0.02115849212138743
2016-03-16,XLB,Materials,30,0.06673622009459845,0.025474514831390627,0.041261705263207826
2016-03-16,XLRE,Real Estate,30,0.0331039299195417,0.025474514831390627,0.00762941508815107
2016-03-16,XLU,Utilities,30,-0.01117697675303031,0.025474514831390627,-0.03665149158442094
2016-03-16,SPY,Benchmark,30,0.025474514831390627,0.025474514831390627,0.0
2016-03-16,XLK,Technology,60,0.01381896460906673,0.038426046356363486,-0.024607081747296755
2016-03-16,XLF,Financials,60,0.040375838352710636,0.038426046356363486,0.00194979199634715
2016-03-16,XLV,Health Care,60,0.0739039943637263,0.038426046356363486,0.035477948007362814
2016-03-16,XLY,Consumer Discretionary,60,0.007839963455454013,0.038426046356363486,-0.030586082900909473
2016-03-16,XLP,Consumer Staples,60,0.033002704453549025,0.038426046356363486,-0.00542334190281446
2016-03-16,XLE,Energy,60,0.07871239563799382,0.038426046356363486,0.04028634928163033
2016-03-16,XLI,Industrials,60,0.04626234705016352,0.038426046356363486,0.007836300693800036
2016-03-16,XLB,Materials,60,0.07484154649694963,0.038426046356363486,0.03641550014058614
